explotacion_id;provincia_id;provincia_nombre;municipio_id;municipio_nombre;latitud;longitud;isla;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
ES380130026672;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7644218;-18.0224413;El Hierro;Conejos;Californiana;Reproductoras hembra;1
ES380130026672;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7644218;-18.0224413;El Hierro;Conejos;Californiana;Reproductores macho;2
ES380130013620;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7503294;-18.0834097;El Hierro;Gallinas;Desconocido;Granjas de producción para huevos. En suelo;2
ES380130022323;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7731528;-18.0087678;El Hierro;Gallinas;Desconocido;Granjas de producción para huevos. En jaula;40
ES380130004201;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7473748;-18.0951097;El Hierro;Mulas;Mestiza;No reproductores con más de 36 meses;1
ES380130004201;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7473748;-18.0951097;El Hierro;Mulas;Mestiza;Sementales con más de 36 meses;1
ES380130000734;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7376903;-18.0242322;El Hierro;Ovinos;Canaria;Reproductoras hembra;7
ES380130000734;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7376903;-18.0242322;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130001448;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7490212;-18.0144978;El Hierro;Ovinos;Canaria;Reproductoras hembra;1
ES380130001711;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7536584;-18.1009843;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;19
ES380130001711;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7536584;-18.1009843;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380130002882;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.766479;-18.0104852;El Hierro;Ovinos;Canaria;No reproductores menores de 4 meses;70
ES380130002882;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.766479;-18.0104852;El Hierro;Ovinos;Canaria;Reproductoras hembra;249
ES380130002882;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.766479;-18.0104852;El Hierro;Ovinos;Canaria;Reproductores macho;3
ES380130004201;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7473748;-18.0951097;El Hierro;Ovinos;Canaria;No reproductores menores de 4 meses;11
ES380130004201;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7473748;-18.0951097;El Hierro;Ovinos;Canaria;Reproductoras hembra;54
ES380130004201;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7473748;-18.0951097;El Hierro;Ovinos;Canaria;Reproductores macho;4
ES380130005091;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7538412;-18.1036061;El Hierro;Ovinos;Canaria;No reproductores de 4 a 12 meses;12
ES380130005091;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7538412;-18.1036061;El Hierro;Ovinos;Canaria;No reproductores menores de 4 meses;16
ES380130005091;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7538412;-18.1036061;El Hierro;Ovinos;Canaria;Reproductoras hembra;48
ES380130005091;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7538412;-18.1036061;El Hierro;Ovinos;Canaria;Reproductores macho;10
ES380130009476;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7382636;-18.1048664;El Hierro;Ovinos;Canaria;Reproductoras hembra;9
ES380130009476;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7382636;-18.1048664;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130011372;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7662921;-18.0116212;El Hierro;Ovinos;Canaria de Pelo;Cebo;1
ES380130011692;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7623233;-18.0101952;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;21
ES380130011692;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7623233;-18.0101952;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380130012040;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7627663;-18.0237914;El Hierro;Ovinos;Canaria de Pelo;No reproductores de 4 a 12 meses;20
ES380130012040;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7627663;-18.0237914;El Hierro;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;40
ES380130012040;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7627663;-18.0237914;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;130
ES380130012040;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7627663;-18.0237914;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;2
ES380130012509;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7583112;-18.0137456;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130012753;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7603939;-18.0270194;El Hierro;Ovinos;Canaria;Reproductoras hembra;1
ES380130013620;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7503294;-18.0834097;El Hierro;Ovinos;Canaria;Cebo;1
ES380130013630;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7599015;-18.0017985;El Hierro;Ovinos;Canaria;No reproductores de 4 a 12 meses;3
ES380130013630;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7599015;-18.0017985;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130014216;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7735369;-18.0058548;El Hierro;Ovinos;Canaria;Reproductoras hembra;1
ES380130015503;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7483234;-18.0165009;El Hierro;Ovinos;Canaria;Reproductoras hembra;6
ES380130017017;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7592743;-18.0192455;El Hierro;Ovinos;Canaria;Reproductoras hembra;29
ES380130018809;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7817106;-18.0061296;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;1
ES380130019744;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7630285;-18.0222945;El Hierro;Ovinos;Canaria;No reproductores de 4 a 12 meses;12
ES380130019744;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7630285;-18.0222945;El Hierro;Ovinos;Canaria;Reproductoras hembra;16
ES380130019744;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7630285;-18.0222945;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130021029;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7547732;-18.0163503;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;2
ES380130021662;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7728342;-18.0118127;El Hierro;Ovinos;Canaria;Reproductoras hembra;1
ES380130021662;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7728342;-18.0118127;El Hierro;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;6
ES380130021662;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7728342;-18.0118127;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;6
ES380130021662;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7728342;-18.0118127;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380130022014;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7346234;-18.1068408;El Hierro;Ovinos;Canaria;Reproductoras hembra;4
ES380130022014;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7346234;-18.1068408;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130022323;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7731528;-18.0087678;El Hierro;Ovinos;Canaria;No reproductores de 4 a 12 meses;12
ES380130022323;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7731528;-18.0087678;El Hierro;Ovinos;Canaria;Reproductoras hembra;1
ES380130022798;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7757918;-18.0053546;El Hierro;Ovinos;Canaria de Pelo;No reproductores de 4 a 12 meses;7
ES380130022798;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7757918;-18.0053546;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;5
ES380130022798;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7757918;-18.0053546;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380130023923;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7504632;-18.0199433;El Hierro;Ovinos;Canaria;Reproductoras hembra;8
ES380130023923;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7504632;-18.0199433;El Hierro;Ovinos;Canaria;Reproductores macho;2
ES380130023965;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7458898;-18.0964454;El Hierro;Ovinos;Canaria;Reproductoras hembra;10
ES380130023965;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7458898;-18.0964454;El Hierro;Ovinos;Canaria;Reproductores macho;1
ES380130024456;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7293394;-18.1287703;El Hierro;Ovinos;Canaria;Reproductoras hembra;6
ES380130024864;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7680423;-18.0107965;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;5
ES380130024864;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7680423;-18.0107965;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;2
ES380130025927;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.761632;-18.0124415;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;12
ES380130025927;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.761632;-18.0124415;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;2
ES380130026064;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7734573;-18.0011347;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;5
ES380130026064;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7734573;-18.0011347;El Hierro;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380130026672;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7644218;-18.0224413;El Hierro;Ovinos;Canaria de Pelo;Reproductoras hembra;4
ES380130000734;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7376903;-18.0242322;El Hierro;Porcinos;Mestiza;Cebo;1
ES380130006559;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.765985;-18.0137729;El Hierro;Porcinos;Mestiza;Cerdas;1
ES380130011357;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7780294;-18.0060045;El Hierro;Porcinos;Mestiza;Cebo;2
ES380130013620;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7503294;-18.0834097;El Hierro;Porcinos;Mestiza;Cerdas;1
ES380130013620;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7503294;-18.0834097;El Hierro;Porcinos;Mestiza;Lechones;3
ES380130014216;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7735369;-18.0058548;El Hierro;Porcinos;Negra Canaria;Cebo;1
ES380130015453;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.751508;-18.0551653;El Hierro;Porcinos;Mestiza;Cebo;24
ES380130016607;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7704436;-18.008572;El Hierro;Porcinos;Mestiza;Cebo;1
ES380130017017;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7592743;-18.0192455;El Hierro;Porcinos;Mestiza;Cebo;4
ES380130020521;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7994401;-17.9880399;El Hierro;Porcinos;Negra Canaria;Cebo;3
ES380130020817;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.6963305;-17.9848252;El Hierro;Porcinos;Negra Canaria;Cebo;2
ES380130022012;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7708862;-18.003216;El Hierro;Porcinos;Mestiza;Cebo;2
ES380130022012;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7708862;-18.003216;El Hierro;Porcinos;Mestiza;Cerdas;1
ES380130022012;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7708862;-18.003216;El Hierro;Porcinos;Mestiza;Lechones;2
ES380130022618;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7915696;-17.9933801;El Hierro;Porcinos;Mestiza;Cebo;2
ES380130023942;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7638996;-18.025545;El Hierro;Porcinos;Mestiza;Cebo;2
ES380130024102;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7701988;-18.005197;El Hierro;Porcinos;Mestiza;Cebo;3
ES380130024926;ES702;Santa Cruz de Tenerife;38013_2007;Frontera;27.7853618;-17.9939498;El Hierro;Porcinos;Mestiza;Cebo;2
ES380480000337;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7690664;-17.9656907;El Hierro;Abejas;Negra Canaria;Trashumante;6
ES380480002876;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7553889;-17.9405572;El Hierro;Abejas;Negra Canaria;Estante;4
ES380480017050;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8239853;-17.9429645;El Hierro;Abejas;Negra Canaria;Estante;15
ES380480021880;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8162086;-17.98363;El Hierro;Abejas;Negra Canaria;Estante;1
ES380480023775;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7670995;-17.9314206;El Hierro;Abejas;Negra Canaria;Estante;65
ES380480024357;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7631104;-17.9287852;El Hierro;Abejas;Negra Canaria;Estante;50
ES380480025014;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8408875;-17.9381482;El Hierro;Abejas;Negra Canaria;Estante;20
ES380480025014;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8408875;-17.9381482;El Hierro;Abejas;Negra Canaria;Trashumante;20
ES380480026399;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8233808;-17.973081;El Hierro;Abejas;Negra Canaria;Estante;5
ES380480026571;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8344787;-17.9354653;El Hierro;Abejas;Híbrida;Estante;1
ES380480026697;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7568827;-17.9406353;El Hierro;Abejas;Negra Canaria;Trashumante;8
ES380480026700;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8150589;-17.9524394;El Hierro;Abejas;Buckfast;Trashumante;17
ES380480026888;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7697781;-17.9609921;El Hierro;Abejas;Negra Canaria;Estante;4
ES380480027045;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7906919;-17.9695221;El Hierro;Abejas;Buckfast;Trashumante;6
ES380480027410;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7658862;-17.9309411;El Hierro;Abejas;Negra Canaria;Trashumante;100
ES380480027418;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8404169;-17.9310933;El Hierro;Abejas;Híbrida;Trashumante;5
ES380480027418;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8404169;-17.9310933;El Hierro;Abejas;Negra Canaria;Trashumante;12
ES380480002777;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8219741;-17.9439358;El Hierro;Asnos;Mestiza;No reproductores con más de 36 meses;1
ES380480025132;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8112812;-17.9230762;El Hierro;Asnos;Andaluz;No reproductores con más de 36 meses;1
ES380480025132;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8112812;-17.9230762;El Hierro;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
ES380480025235;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8014371;-17.8994524;El Hierro;Asnos;Andaluz;No reproductores con más de 36 meses;1
ES380480026152;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8185867;-17.9510915;El Hierro;Asnos;Andaluz;Hembras de vientre con más de 36 meses;1
ES380480001006;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8134845;-17.9630224;El Hierro;Bovinos;Mestiza;Reposición;1
ES380480002777;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8219741;-17.9439358;El Hierro;Bovinos;Mestiza;Reproductoras hembra;3
ES380480002777;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8219741;-17.9439358;El Hierro;Bovinos;Mestiza;Reproductores macho;1
ES380480003355;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7969455;-17.9511699;El Hierro;Bovinos;Fleickvieh;Reposición;6
ES380480003355;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7969455;-17.9511699;El Hierro;Bovinos;Fleickvieh;Reproductoras hembra;4
ES380480003355;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7969455;-17.9511699;El Hierro;Bovinos;Fleickvieh;Reproductores macho;1
ES380480003355;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7969455;-17.9511699;El Hierro;Bovinos;Mestiza;Cebo;2
ES380480004217;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8053586;-17.9256375;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;1
ES380480004217;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8053586;-17.9256375;El Hierro;Bovinos;Mestiza;Cebo;1
ES380480004257;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7841704;-17.9430266;El Hierro;Bovinos;Frisona Europea;Reposición;14
ES380480004257;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7841704;-17.9430266;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;10
ES380480004257;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7841704;-17.9430266;El Hierro;Bovinos;Mestiza;Cebo;2
ES380480004257;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7841704;-17.9430266;El Hierro;Bovinos;Mestiza;Reproductoras hembra;9
ES380480004257;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7841704;-17.9430266;El Hierro;Bovinos;Mestiza;Reproductores macho;1
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Fleickvieh;Reproductores macho;1
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;23
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Holstein Frisona;Reproductoras hembra;5
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Holstein Frisona;Reproductores macho;1
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Limousin;Reproductores macho;1
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Mestiza;Cebo;11
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Mestiza;Reproductoras hembra;8
ES380480004368;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7720859;-17.9402743;El Hierro;Bovinos;Mestiza;Reproductores macho;2
ES380480005993;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7921809;-17.9611557;El Hierro;Bovinos;Fleickvieh;Reproductoras hembra;2
ES380480005993;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7921809;-17.9611557;El Hierro;Bovinos;Fleickvieh;Reproductores macho;1
ES380480005993;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7921809;-17.9611557;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;1
ES380480005993;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7921809;-17.9611557;El Hierro;Bovinos;Mestiza;Reposición;3
ES380480005993;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7921809;-17.9611557;El Hierro;Bovinos;Mestiza;Reproductoras hembra;5
ES380480006136;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8092797;-17.9730581;El Hierro;Bovinos;Mestiza;Reproductoras hembra;3
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Blonde D'Aquitaine;Reproductoras hembra;1
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Blonde D'Aquitaine;Reproductores macho;1
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Fleickvieh;Reproductoras hembra;1
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Mestiza;Cebo;15
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Mestiza;Reposición;5
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Mestiza;Reproductoras hembra;25
ES380480006141;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8160569;-17.9592515;El Hierro;Bovinos;Mestiza;Reproductores macho;2
ES380480006624;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7782953;-17.984746;El Hierro;Bovinos;Frisona Europea;Reposición;1
ES380480006624;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7782953;-17.984746;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;1
ES380480006624;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7782953;-17.984746;El Hierro;Bovinos;Mestiza;Reproductoras hembra;1
ES380480006856;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7485689;-17.9473777;El Hierro;Bovinos;Mestiza;Reproductoras hembra;1
ES380480008527;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7778192;-17.9790745;El Hierro;Bovinos;Mestiza;Reproductoras hembra;11
ES380480008527;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7778192;-17.9790745;El Hierro;Bovinos;Mestiza;Reproductores macho;7
ES380480009473;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8205659;-17.9453037;El Hierro;Bovinos;Frisona Europea;Reproductoras hembra;1
ES380480009600;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8068087;-17.9755599;El Hierro;Bovinos;Mestiza;Reproductoras hembra;1
ES380480009600;ES702;Santa Cruz de Tenerife;38048;Valverde;27.8068087;-17.9755599;El Hierro;Bovinos;Mestiza;Reproductores macho;2
ES380480011393;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7633105;-17.9442076;El Hierro;Bovinos;Mestiza;Reproductoras hembra;1
ES380480012046;ES702;Santa Cruz de Tenerife;38048;Valverde;27.7836327;-17.9216023;El Hierro;Bovinos;Limousin;Reproductoras hembra;1
